"country","region","country_no","excelsource","type_data","excelsheet","country_code","name_label","death_occurrence_date","death_publication_date","cum_death_total_occ_date"
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-04,2020-06-11,1051
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-03,2020-06-11,1028
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-02,2020-06-11,1014
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-01,2020-06-11,1000
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-30,2020-06-11,971
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-29,2020-06-11,955
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-28,2020-06-11,929
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-27,2020-06-11,914
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-26,2020-06-11,898
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-25,2020-06-11,882
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-24,2020-06-11,853
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-23,2020-06-11,822
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-22,2020-06-11,804
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-21,2020-06-11,781
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-20,2020-06-11,751
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-19,2020-06-11,726
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-18,2020-06-11,700
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-17,2020-06-11,668
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-16,2020-06-11,639
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-15,2020-06-11,604
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-14,2020-06-11,566
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-13,2020-06-11,540
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-12,2020-06-11,497
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-11,2020-06-11,460
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-10,2020-06-11,429
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-09,2020-06-11,404
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-08,2020-06-11,361
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-07,2020-06-11,319
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-06,2020-06-11,287
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-05,2020-06-11,267
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-04,2020-06-11,237
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-03,2020-06-11,206
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-02,2020-06-11,177
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-01,2020-06-11,149
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-31,2020-06-11,128
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-30,2020-06-11,113
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-29,2020-06-11,97
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-28,2020-06-11,79
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-27,2020-06-11,64
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-26,2020-06-11,54
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-25,2020-06-11,43
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-24,2020-06-11,33
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-23,2020-06-11,24
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-22,2020-06-11,20
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-21,2020-06-11,15
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-20,2020-06-11,8
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-19,2020-06-11,6
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-18,2020-06-11,3
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-17,2020-06-11,3
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-16,2020-06-11,3
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-15,2020-06-11,0
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-09,2020-06-10,1419
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-08,2020-06-10,1418
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-07,2020-06-10,1414
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-06,2020-06-10,1407
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-05,2020-06-10,1399
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-04,2020-06-10,1395
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-03,2020-06-10,1386
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-02,2020-06-10,1379
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-01,2020-06-10,1374
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-31,2020-06-10,1365
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-30,2020-06-10,1358
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-29,2020-06-10,1349
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-28,2020-06-10,1339
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-27,2020-06-10,1323
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-26,2020-06-10,1317
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-25,2020-06-10,1307
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-24,2020-06-10,1297
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-23,2020-06-10,1285
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-22,2020-06-10,1278
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-21,2020-06-10,1268
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-20,2020-06-10,1259
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-19,2020-06-10,1253
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-18,2020-06-10,1242
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-17,2020-06-10,1232
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-16,2020-06-10,1222
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-15,2020-06-10,1209
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-14,2020-06-10,1193
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-13,2020-06-10,1181
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-12,2020-06-10,1166
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-11,2020-06-10,1155
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-10,2020-06-10,1140
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-09,2020-06-10,1130
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-08,2020-06-10,1123
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-07,2020-06-10,1110
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-06,2020-06-10,1091
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-05,2020-06-10,1068
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-04,2020-06-10,1051
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-03,2020-06-10,1028
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-02,2020-06-10,1014
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-01,2020-06-10,1000
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-30,2020-06-10,971
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-29,2020-06-10,955
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-28,2020-06-10,929
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-27,2020-06-10,914
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-26,2020-06-10,898
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-25,2020-06-10,882
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-24,2020-06-10,853
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-23,2020-06-10,822
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-22,2020-06-10,804
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-21,2020-06-10,781
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-20,2020-06-10,751
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-19,2020-06-10,726
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-18,2020-06-10,700
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-17,2020-06-10,668
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-16,2020-06-10,639
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-15,2020-06-10,604
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-14,2020-06-10,566
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-13,2020-06-10,540
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-12,2020-06-10,497
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-11,2020-06-10,460
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-10,2020-06-10,429
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-09,2020-06-10,404
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-08,2020-06-10,361
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-07,2020-06-10,319
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-06,2020-06-10,287
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-05,2020-06-10,267
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-04,2020-06-10,237
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-03,2020-06-10,206
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-02,2020-06-10,177
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-04-01,2020-06-10,149
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-31,2020-06-10,128
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-30,2020-06-10,113
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-29,2020-06-10,97
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-28,2020-06-10,79
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-27,2020-06-10,64
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-26,2020-06-10,54
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-25,2020-06-10,43
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-24,2020-06-10,33
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-23,2020-06-10,24
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-22,2020-06-10,20
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-21,2020-06-10,15
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-20,2020-06-10,8
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-19,2020-06-10,6
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-18,2020-06-10,3
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-17,2020-06-10,3
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-16,2020-06-10,3
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-03-15,2020-06-10,0
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-08,2020-06-09,1410
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-07,2020-06-09,1410
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-06,2020-06-09,1407
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-05,2020-06-09,1399
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-04,2020-06-09,1395
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-03,2020-06-09,1386
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-02,2020-06-09,1379
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-06-01,2020-06-09,1374
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-31,2020-06-09,1365
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-30,2020-06-09,1358
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-29,2020-06-09,1349
"England & Wales","Europe",8261,"EnglandWales_YYYY_MM_DD_Deaths_Covid-19.xlsx","Total","GIG_DailyTotal","EAW","Wales (GIG)",2020-05-28,2020-06-09,1339
